Unnamed: 0.1,Index,titles,price,area,location,time
3406,3406,"
																Tôi đang cần tiền bán gấp căn 91m2 tòa A8 An Bình- Bắc Từ Liêm- Hà Nội
			","3,2 tỷ",Diện tích: 91m2,Bắc Từ Liêm,9 tháng trước
3407,3407,"
																Tôi chính chủ bán căn hộ chung cư mini tại số 45 ngõ 80 Hoàng Đạo Thành – Thanh Xuân – Hà Nội.
			",650 triệu,Diện tích: 38m2,Tây Hồ,9 tháng trước
3408,3408,"
																Chỉ từ 25,5 triệu/m2 sở hữu ngay căn hộ tại dự án căn hộ thông minh Lotus Long Biên tại ngã ba Trần Danh Tuyên - Sài Đồng, đối diện #Vinhomes_Riverside.
			","2,333 tỷ",Diện tích: 83m2,Gia Lâm,9 tháng trước
3409,3409,"
																Chỉ còn 1 căn tầng đẹp: Giá 2.642 tỷ (có Vat, chưa chiết khấu) .Thanh toán thẳng chỉ còn : 2.412 tỷ. Rẻ hơn bảng hàng cdt hiện tại 200 triệu
			","2,412 tỷ",Diện tích: 75m2,Gia Lâm,9 tháng trước
3410,3410,"
																Căn hộ diện tích  43m2 thiết kế 1 ngủ+1 , tòa S1.02 tầng trung giá chỉ 1,4 tỷ
			","1,41 tỷ",Diện tích: 43m2,Gia Lâm,9 tháng trước
3411,3411,"
																Sở Hữu Ngay Chung Cư Nhà Ở Xã Hội Chỉ từ 200tr
			",750 triệu,Diện tích: 53m2,Thanh Trì,9 tháng trước
3412,3412,"
																Five Star West Lake Tây Hồ: mở bán 19 căn cuối, giá chỉ từ 58tr/m²
			",58 triệu,Diện tích: 126m2,Tây Hồ,9 tháng trước
3413,3413,"
																Bán Căn Hộ 77.5M2 3,1 Tỷ Ngay Mặt Đường Xuân Thủy
			","3,147 tỷ",Diện tích: 77m2,Cầu Giấy,9 tháng trước
3414,3414,"
																CƠ HỘI VÀNG ĐẦU TƯ TẠI CẦU GIẤY, CAM KẾT TẮNG GIÁ 6%. LH: 0988585126
			",3 tỷ,Diện tích: 76m2,Cầu Giấy,9 tháng trước
3415,3415,"
																Chính Chủ Cần Bán CHCC tầng 15 toà GH15 Green House CT17 - KĐT Việt Hưng - Long Biên - Hà Nội
			",Liên hệ,Diện tích: 91m2,Long Biên,9 tháng trước
3416,3416,"
																Chính chủ cần cho thuê căn hộ tại số 34A  ngõ 406 đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội.
			",Liên hệ,Diện tích: 40m2,Tây Hồ,9 tháng trước
3417,3417,"
																Bán căn hộ 3PN, 112m2, chung cư Thăng Long Number One. LH 0904111677
			",Liên hệ,Diện tích: 112m2,Cầu Giấy,9 tháng trước
3418,3418,"
																Bán Gấp Căn Hộ 2PN full Nội thất + Sổ(bao tên) Goldmark City 136 Hồ Tùng Mậu
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,9 tháng trước
3419,3419,"
																CHÍNH CHỦ BÁN CĂN HỘ GÓC 3 MẶT THOÁNG 3PN DIỆN TÍCH 111,4M2 SEASONS AVENUE MỖ LAO. LH 0904111677
			",Liên hệ,Diện tích: 111m2,Hà Đông,9 tháng trước
3420,3420,"
																Căn N1607 2 ngủ ban công Đông Nam view Hồ Tây
			","4,5 tỷ",Diện tích: 84m2,Bắc Từ Liêm,9 tháng trước
3421,3421,"
																Sống An Toàn Tại Thành Phố Thẳng Đứng - The Zei Mỹ Đình
			","3,6 tỷ",Diện tích: 93m2,Bắc Từ Liêm,10 tháng trước
3422,3422,"
																Chính chủ cần bán căn hộ thuộc Season Avenue 81m2-2PN
			","3,5 tỷ",Diện tích: 81m2,Hà Đông,10 tháng trước
3423,3423,"
																Tôi cần bán gấp căn 115m2 giá 3,65 tỷ A7 An Bình- Bắc Từ Liêm- Hà Nội
			","3,65 tỷ",Diện tích: 115m2,Bắc Từ Liêm,10 tháng trước
3424,3424,"
																Chính chủ cần cho thuê căn hộ D'.Capital Trần Duy Hưng 74m2-2PN
			","19,9 triệu",Diện tích: 74m2,Cầu Giấy,10 tháng trước
3425,3425,"
																CẦN BÁN CHUNG CƯ MINI MẶT ĐƯỜNG 335 CẦU GIẤY - HÀ NỘI
			","1,95 tỷ",Diện tích: 65m2,Cầu Giấy,10 tháng trước
3426,3426,"
																Chính chủ bán căn hộ tại Việt Đức Complex - 39 Lê Văn Lương, 3PN, full nội thất
			","2,75 tỷ",Diện tích: 89m2,Thanh Xuân,10 tháng trước
3427,3427,"
																Chính chủ cần cho thuê căn hộ Season Avenue tòa S4-81m2 - 2PN
			",13 triệu,Diện tích: 81m2,Hà Đông,10 tháng trước
3428,3428,"
																BÁN NHÀ Ở TÒA N03-T1 KHU NGOẠI GIAO ĐOÀN –BẮC TỪ LIÊM –HÀ NỘI
			",Liên hệ,Diện tích: 94m2,Bắc Từ Liêm,10 tháng trước
3429,3429,"
																Cho thuê căn hộ Vinhomes Metropolis 101m2 3PN Full nội thất 41tr LH:0906.052.568
			",41 triệu,Diện tích: 101m2,Ba Đình,10 tháng trước
3430,3430,"
																Bán cắt lỗ 150tr căn 2pn 70m ở FLC 36 Phạm Hùng còn 2.05 tỷ
			","2,05 tỷ",Diện tích: 70m2,Bắc Từ Liêm,10 tháng trước
3431,3431,"
																THE ZEI - THU TRỌN TẦM NHÌN MỸ ĐÌNH TỪ TRÊN CAO
			","3,6 tỷ",Diện tích: 93m2,Bắc Từ Liêm,10 tháng trước
3432,3432,"
																TẠI Q.HAI BÀ TRƯNG NHẬN NHÀ ĐÓN TẾT CHỈ CẦN ĐÓNG TRƯỚC 640 TRIỆU, FULL NỘI THẤT
			",640 triệu,Diện tích: 106m2,Hai Bà Trưng,10 tháng trước
3433,3433,"
																Gia đình VỠ NỢ cần bán cắt lỗ gấp căn chung cư cao cấp tại 44 triều khúc. LH:0971204797
			","1,6 tỷ",Diện tích: 76m2,Thanh Xuân,10 tháng trước
3434,3434,"
																Căn Hộ Cao Cấp Iris Garden Mỹ Đình 3PN 3 Mặt Thoáng Giá Gốc CĐT Ưu Đãi Hot Nhất Năm Giá Từ 3 TỶ 8 Hotline PKD 0962381268
			","3,8 tỷ",Diện tích: 132m2,Bắc Từ Liêm,10 tháng trước
3435,3435,"
																Chính chủ tôi bán gấp căn 84m2 giá 2,8 tỷ A7 An Bình- Bắc Từ Liêm- Hà Nội
			","2,8 tỷ",Diện tích: 84m2,Bắc Từ Liêm,10 tháng trước
3436,3436,"
																Chính chủ cần bán căn hộ tầng 27 The Emerald -  Quận Nam Từ Liêm - Hà Nội
			",Liên hệ,Diện tích: 89m2,Bắc Từ Liêm,10 tháng trước
3437,3437,"
																Cần bán căn hộ A8 - 03 chung cư Hateco Hoàng Mai, P. Yên Sở, Q. Hoàng Mai, HN
			",20 triệu,Diện tích: 107m2,Hoàng Mai,10 tháng trước
3438,3438,"
																Chính chủ cần bán gấp căn chung cư T3 tầng 11 Sungrand City số 3 Lương Yên, quận Hai Bà Trưng, Hà Nội
			",Liên hệ,Diện tích: 0m2,Hai Bà Trưng,10 tháng trước
3439,3439,"
																Bán cắt lỗ 200tr chung cư CC 102,9 m2, Iris Garden Mỹ Đình, giá: 3,05 tỷ
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,10 tháng trước
3440,3440,"
																Cần bán hoặc cho thuê CHCC Phòng 502, T1-CT18 khu đô thị Việt Hưng, Long Biên.
			",Liên hệ,Diện tích: 80m2,Long Biên,10 tháng trước
3441,3441,"
																Cần bán căn hộ 3 ngủ đẹp giá hơn 2 ,5 tỷ tại Mĩ Đình 0961363683
			",240 triệu,Diện tích: 110m2,Bắc Từ Liêm,10 tháng trước
3442,3442,"
																Bán Gấp Căn Hộ 2PN full Nội thất + Sổ(bao tên) Goldmark City 136 Hồ Tùng Mậu
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,10 tháng trước
3443,3443,"
																Bán gấp căn hộ tầng đẹp căn 08 tòa ct3,Iris Garden, 60m2, cắt lỗ 100 triệu, 0337117838
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,10 tháng trước
3444,3444,"
																Bán cắt lỗ 200tr chung cư CC 102,9 m2, Iris Garden Mỹ Đình, giá: 3,05 tỷ
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,10 tháng trước
3445,3445,"
																Sở hữu căn hộ 2PN cực rộng 90m2  tại Sunshine City Ciputra, CK ngay 17%,  vay 70% LS 0% trả góp đến hết T3/2022. LH 0989 196 538
			",Liên hệ,Diện tích: 98m2,Bắc Từ Liêm,10 tháng trước
3446,3446,"
																CHÍNH CHỦ CẦN BÁN GẤP CĂN HỘ TẠI NGHĨA ĐÔ, CẦU GIẤY.
			",Liên hệ,Diện tích: 66m2,Cầu Giấy,10 tháng trước
3447,3447,"
																Bán căn hộ Goldmark city, S thông thủy 93m, full NT+Sổ. rẻ nhất tại dự án 2.6 tỷ
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,10 tháng trước
3448,3448,"
																BÁN CĂN HỘ 536A MINH KHAI, 2 PHÒNG NGỦ, ĐẦY ĐỦ NỘI THẤT, SỔ ĐỎ CHÍNH CHỦ
			","2,25 tỷ",Diện tích: 73m2,Hai Bà Trưng,10 tháng trước
3449,3449,"
																Five Star West Lake Tây Hồ: mở bán 19 căn hộ cuối, giá chỉ từ 58tr/m²
			",58 triệu,Diện tích: 126m2,Tây Hồ,10 tháng trước
3450,3450,"
																Chính chủ tôi bán gấp căn 91m2 full đồ giá 2,9 tỷ A7 An Bình- Bắc Từ Liêm- Hà Nội
			","2,9 tỷ",Diện tích: 91m2,Bắc Từ Liêm,10 tháng trước
3451,3451,"
																Cho thuê căn hộ tại chung cư The Garden Hill, Nam Từ Liêm, Hà Nội
			",Liên hệ,Diện tích: 70m2,Bắc Từ Liêm,10 tháng trước
3452,3452,"
																SĂN NHÀ CUỐI NĂM - NHẬN NGAY DEAL KHỦNG 𝐓𝐒𝐆 𝐋𝐎𝐓𝐔𝐒 𝟏𝟗𝟎 #SÀI_ĐỒNG - TRUNG TÂM LONG BIÊN
			","2,333 tỷ",Diện tích: 83m2,Long Biên,10 tháng trước
3453,3453,"
																Vinhomes Ocean Park xuất hiện căn hộ 63m2 2PN 2WC siêu rẻ, rẻ hơn cả căn 55m2 1WC
			","1,822 tỷ",Diện tích: 63m2,Gia Lâm,10 tháng trước
3454,3454,"
																HÀNG HIẾM CĂN GÓC 3 NGỦ – 2 MẶT VIEW – TÒA TRUNG T M S1.02 – GIÁ RẺ BẤT NGỜ
			","2,412 tỷ",Diện tích: 75m2,Gia Lâm,10 tháng trước
3455,3455,"
																viễn đông starrr
			",2 tỷ,Diện tích: 90m2,Hoàng Mai,10 tháng trước
3456,3456,"
																Cho thuê căn hộ Vinhomes Metropolis 76m2 2PN Full nội thất 34tr LH:0906.052.568
			",34 triệu,Diện tích: 76m2,Ba Đình,10 tháng trước
3457,3457,"
																Chính chủ cho thuê căn hộ chung cư Mandarin Garden 2 - 99 Tân Mai, Hoàng Mai, Hà Nội .
			",Liên hệ,Diện tích: 100m2,Hoàng Mai,10 tháng trước
3458,3458,"
																CHỦ ĐẦU TƯ MỞ BÁN TÒA HOA HẬU Vinhomes Ocean Park Gia Lâm,Hà Nội.
			",Liên hệ,Diện tích: 0m2,Gia Lâm,10 tháng trước
3459,3459,"
																Chính chủ bán Căn hộ Chung cư GreenPearl A1204 tại 378 Minh Khai, Hai Bà Trưng.
			",Liên hệ,Diện tích: 88m2,Hai Bà Trưng,10 tháng trước
3460,3460,"
																Chính chủ bán gấp căn 3ngủ-116m Flc 265 Cầu Giấy, giá 30tr/m2, 0352006005
			","3,4 tỷ",Diện tích: 116m2,Cầu Giấy,10 tháng trước
3461,3461,"
																Bán căn hộ CHUYỂN NHƯỢNG full NT+Sổ.Goldmark City - 136 Hồ Tùng Mậu
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,10 tháng trước
3462,3462,"
																Intracom 1 trung văn 3 ngủ 96,5m2 đồ cơ bản tầng thấp giá 1,95 tỷ LH 0985409147
			",22 triệu,Diện tích: 105m2,Bắc Từ Liêm,10 tháng trước
3463,3463,"
																Cho thuê căn hộ chung cư cao Cấp Trương Định Complex, Hai Bà Trưng, Hà Nội
			",Liên hệ,Diện tích: 103m2,Hai Bà Trưng,10 tháng trước
3464,3464,"
																Chính chủ cần bán căn E1.19, diện tích 43m2 (diện tích thông thủy 38m2), giá ngoại giao, dự án D'EL Dorado Phú Thượng.
			",Liên hệ,Diện tích: 43m2,Tây Hồ,10 tháng trước
3465,3465,"
																Mình có căn hộ 119m2 đồ cơ bản sẵn trống vào ở được luôn Intracom 1 trung văn giá 8 tr/tháng LH 0374760698
			",80 triệu,Diện tích: 119m2,Bắc Từ Liêm,10 tháng trước
3466,3466,"
																Chung Cư Cao Cấp Số 1 Mỹ Đình. Ưu Đãi Siêu Khủng
			","3,6 tỷ",Diện tích: 93m2,Bắc Từ Liêm,10 tháng trước
3467,3467,"
																Bán căn hộ tại goldmark city giá 24tr/m2
			",240 triệu,Diện tích: 110m2,Bắc Từ Liêm,10 tháng trước
3468,3468,"
																SĂN NHÀ CUỐI NĂM - NHẬN NGAY DEAL KHỦNG 𝐓𝐒𝐆 𝐋𝐎𝐓𝐔𝐒 𝟏𝟗𝟎 #SÀI_ĐỒNG - TRUNG TÂM LONG BIÊN
			","2,333 tỷ",Diện tích: 83m2,Long Biên,10 tháng trước
3469,3469,"
																CƠ HỘI SỞ HỮU CĂN HỘ VIEW BIỂN HỒ TRONG TẦM MẮT TẠI TÒA HOA HẬU S1.10 VINHOMES OCEAN PARK
			","1,822 tỷ",Diện tích: 63m2,Gia Lâm,10 tháng trước
3470,3470,"
																CƠ HỘI SỞ HỮU CĂN HỘ VIEW BIỂN HỒ TRONG TẦM MẮT TẠI TÒA HOA HẬU S1.12 VINHOMES OCEAN PARK
			","1,41 tỷ",Diện tích: 43m2,Gia Lâm,10 tháng trước
3471,3471,"
																CHUNG CƯ SUNSHINE GARDEN MINH KHAI GẦN TIME CITY CHỈ TỪ 28 TR/M2, CÓ THỂ NHẬN NHÀ NGAY
			",3 tỷ,Diện tích: 108m2,Hai Bà Trưng,10 tháng trước
3472,3472,"
																THE ZEI MỸ ĐÌNH – Top 10 Tòa Nhà Cao Nhất VIỆT NAM
			","3,6 tỷ",Diện tích: 108m2,Bắc Từ Liêm,10 tháng trước
3473,3473,"
																HOT CHUNG CƯ CAO CẤP NHẤT PHÍA TÂY HÀ NỘI - THE ZEI QUỸ CĂN TẦNG ĐẸP + GIÁ TỐT NHẤT LH 0966631186
			",38 triệu,Diện tích: 84m2,Bắc Từ Liêm,10 tháng trước
3474,3474,"
																Bán căn hộ chung cư Eco Dream Nguyễn Xiển, Thanh Trì, Hà Nội.
			",Liên hệ,Diện tích: 47m2,Thanh Trì,10 tháng trước
3475,3475,"
																Bán căn hộ tại goldmark city giá 24tr/m2
			",240 triệu,Diện tích: 110m2,Bắc Từ Liêm,10 tháng trước
3476,3476,"
																Chính Chủ Cần Bán CHCC tầng 4 Nhà N03 Chùa Láng - Đống Đa - Hà Nội
			",Liên hệ,Diện tích: 52m2,Đống Đa,10 tháng trước
3477,3477,"
																Cần bán nhà trước tết 2 ngủ full 60m2 chung cư ngõ 106 Hoàng Quốc Việt vào ở được luôn giá 1, 9 tỷ LH 0374760698
			","1,9 tỷ",Diện tích: 60m2,Bắc Từ Liêm,10 tháng trước
3478,3478,"
																Chỉ 2,2 tỷ sở hữu ngay căn hộ 2pn TT Quận Cầu Giấy. Full nội thất nhập khẩu cao cấp
			","2,2 tỷ",Diện tích: 53m2,Cầu Giấy,10 tháng trước
3479,3479,"
																Cho thuê Căn hộ Tầng 4, Tòa nhà N3, Chung Cư 19 tầng Nguyễn Công Trứ, Hai Bà Trưng
			",Liên hệ,Diện tích: 40m2,Hai Bà Trưng,10 tháng trước
3480,3480,"
																Bán căn hộ Goldmark city, S thông thủy 93m, full NT+Sổ. rẻ nhất tại dự án 2.6 tỷ
			",2 tỷ,Diện tích: 78m2,Bắc Từ Liêm,10 tháng trước
3481,3481,"
																CHO THUÊ CĂN HỘ 3 PHÒNG NGỦ TẠI QUẬN THANH XUÂN
			",14 triệu,Diện tích: 130m2,Thanh Xuân,10 tháng trước
3482,3482,"
																Bán căn góc - 3 ngủ - cc cao cấp The Zei Mỹ Đình 2 - DT 107m2
			","5,4 tỷ",Diện tích: 108m2,Bắc Từ Liêm,10 tháng trước
3483,3483,"
																Gia đình có căn hộ 03 ngủ 75m2 chung cư 106 Hoàng Quốc Việt bán giá bán 2,4 tỷ nội thất đẹp LH 0985409147
			","2,4 tỷ",Diện tích: 75m2,Bắc Từ Liêm,10 tháng trước
3484,3484,"
																Chung Cư Cao Cấp THE ZEI – Tinh Hoa Hội Tụ Tại Trung Tâm Mỹ Đình
			","3,6 tỷ",Diện tích: 108m2,Bắc Từ Liêm,10 tháng trước
3485,3485,"
																BÁN CĂN HỘ 2 NGỦ TẠI VINHOMES CHỈ TỪ 1 TỈ 7
			",28 triệu,Diện tích: 60m2,Bắc Từ Liêm,10 tháng trước
3486,3486,"
																Cần bán căn hộ Khu cư xá quân nhân 781, ngõ 164 Vương Thừa Vũ, Thanh Xuân.
			",Liên hệ,Diện tích: 86m2,Thanh Xuân,10 tháng trước
3487,3487,"
																Chính chủ cần bán căn hộ tầng 14  D'EL Dorado 1 Phú Thượng Tân Hoàng Minh, Tây Hồ, HN
			",Liên hệ,Diện tích: 31m2,Tây Hồ,10 tháng trước
3488,3488,"
																Chính chủ cần bán căn hộ tầng 14  D'EL Dorado 1 Phú Thượng Tân Hoàng Minh, Tây Hồ, HN
			",Liên hệ,Diện tích: 32m2,Tây Hồ,10 tháng trước
3489,3489,"
																Cần bán gấp căn hộ Tập Thể I9 Kinh Tế Quốc Dân.60m2 giá 1.38 tỷ
			","13,8 tỷ",Diện tích: 60m2,Hai Bà Trưng,10 tháng trước
3490,3490,"
																Tôi cần bán gấp căn 91m2 full nội thất tòa A7 An Bình City- 234 Phạm Văn Đồng- Bắc Từ Liêm- Hà Nội
			","3,1 tỷ",Diện tích: 91m2,Bắc Từ Liêm,10 tháng trước
3491,3491,"
																Bán căn hộ chung cư tại Thống Nhất Complex - Quận Thanh Xuân - Hà Nội
			","31,5 triệu",Diện tích: 123m2,Thanh Xuân,10 tháng trước
3492,3492,"
																Chỉ còn 1 căn tầng đẹp: Giá 2.642 tỷ (có Vat, chưa chiết khấu) .Thanh toán thẳng chỉ còn : 2.412 tỷ. Rẻ hơn bảng hàng cdt hiện tại 200 triệu
			","2,412 tỷ",Diện tích: 75m2,Gia Lâm,10 tháng trước
3493,3493,"
																Vinhomes Ocean Park xuất hiện căn hộ 63m2 2PN 2WC siêu rẻ, rẻ hơn cả căn 55m2 1WC
			","1,822 tỷ",Diện tích: 63m2,Gia Lâm,10 tháng trước
3494,3494,"
																Five Star West Lake Tây Hồ: mở bán 19 căn cuối cùng, giá chỉ từ 58tr/m²
			",58 triệu,Diện tích: 126m2,Tây Hồ,10 tháng trước
3495,3495,"
																Căn 21 -diện tích  43m2 thiết kế 1 ngủ+1 , tòa S1.02. Tầng trung đẹp . Giá sau chiết khấu chỉ còn 1,410( đã bao gồm vat)
			","1,41 tỷ",Diện tích: 43m2,Gia Lâm,10 tháng trước
3496,3496,"
																Cần tiền bán gấp căn hộ 62m2 chung cư BeaSky
			",Liên hệ,Diện tích: 62m2,Hoàng Mai,10 tháng trước
3497,3497,"
																KHÔNG GIAN SỐNG XANH - CHUNG CƯ SUNSHINE GARDEN MINH KHAI GẦN TIME CITY
			",3 tỷ,Diện tích: 108m2,Hai Bà Trưng,10 tháng trước
3498,3498,"
																Chính chủ bán chung cư mới tại tòa MHDI trung tâm Keangnam, Mỹ Đình I, Nam Từ Liêm, Hà Nội
			",Liên hệ,Diện tích: 70m2,Bắc Từ Liêm,10 tháng trước
3499,3499,"
																CHỈ 600TR SỠ HỮU CĂN 76M2 MIPEC RUBIK360. LS 0% 2 NĂM, CK TỚI 6%
			",3 tỷ,Diện tích: 76m2,Cầu Giấy,10 tháng trước
3500,3500,"
																Giá 8 tr/tháng 119m2 Intracom 1 trung văn đồ cơ bản LH 0985409147
			",80 triệu,Diện tích: 119m2,Bắc Từ Liêm,10 tháng trước
3501,3501,"
																Cần bán căn hộ tại Goldmark city giá tốt hơn giá kd 400tr 0961363683
			",Liên hệ,Diện tích: 103m2,Bắc Từ Liêm,10 tháng trước
3502,3502,"
																Chỉ 2,2 tỷ sở hữu ngay căn hộ 2pn TT Quận Cầu Giấy. Full nội thất nhập khẩu cao cấp
			","2,2 tỷ",Diện tích: 53m2,Cầu Giấy,10 tháng trước
3503,3503,"
																Chính chủ cần bán căn hộ 2PN 73m2 tại Park 12 , Time city, Hai Bà Trưng, HN
			",Liên hệ,Diện tích: 73m2,Hai Bà Trưng,10 tháng trước
3504,3504,"
																Gia đình cần bán Chung cư cao cấp TSQ Euroland , làng Việt kiều châu âu, Mỗ Lao, Hà Đông
			",Liên hệ,Diện tích: 172m2,Hà Đông,10 tháng trước
3505,3505,"
																Tôi cần bán căn hộ 2 ngủ, 66m2 tòa A chung cư Imperia garden, giá 2,4 tỷ, lh: 0886171279
			","2,6 tỷ",Diện tích: 66m2,Thanh Xuân,10 tháng trước
3506,3506,"
																035.200.6005 Chính chủ sổ đỏ Tòa G1 Vinhomes Green Bay căn 2PN, 2.5 tỷ bao phí
			","2,5 tỷ",Diện tích: 63m2,Bắc Từ Liêm,10 tháng trước
3507,3507,"
																Cần nhượng lại nhà chung cư đang thuê ở chung cư Trung Yên 1-58A Trung Kính, Trung Hoà, Cầu Giấy, Hà Nội.
			",Liên hệ,Diện tích: 107m2,Cầu Giấy,10 tháng trước
