Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3800000000.0,102.5,3,2,7,6,2,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Imperial Plaza, 360 Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội
    ",2300000000.0,79.0,2,2,2,1,2,36,Gồm 3 tòa nhà cao 30 tầng,20.985431671142603,105.839340209961,0,1151
"
        Dự án 282 Lĩnh Nam, Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội
    ",1560000000.0,75.0,2,2,7,6,2,4,Gồm 2 khối cao 15 tầng,20.9819183349609,105.87937164306601,0,1134
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4450000000.0,118.0,3,2,4,3,0,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,0,864
"
        Dự án Hà Nội Center Point, 27 Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2500000000.0,64.0,2,2,7,6,0,87,"Gồm 31 tầng, trong đó có 24 tầng căn hộ cao cấp và 7 tầng trung tâm thương mại",21.004817962646502,105.804672241211,0,1151
"
        Dự án GoldSilk Complex, Phố Cầu Am, Phường Vạn Phúc, Hà Đông, Hà Nội
    ",2000000000.0,78.0,2,2,7,6,2,35,Gồm 01 tổ hợp thương mại và nhà ở gồm 2 tòa nhà tháp cao 32 tầng,20.97843933105469,105.77264404296899,0,1376
"
        Dự án Eurowindow River Park, Đường 5, Xã Đông Hội, Đông Anh, Hà Nội
    ",1200000000.0,69.0,2,2,7,6,2,10,"Gồm 4 tòa chung cư, gần 140 lô shophouse và hơn 60 lô biệt thự liền kề",21.082349777221697,105.871757507324,0,25
"
        Dự án Splendora An Khánh, Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội
    ",18000000000.0,313.0,5,6,7,6,1,35,,21.0151062011719,105.72484588622999,0,193
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1250000000.0,48.0,1,1,7,6,1,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,0,361
"
        Dự án Mulberry Lane, Đường Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",3400000000.0,137.0,3,2,6,6,1,107,Gồm 5 toà nhà với 1478 căn hộ,20.9865188598633,105.78639984130899,0,1376
"
        Dự án Sails Tower, Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội
    ",1250000000.0,79.3,2,2,7,7,1,9,"Sails Tower gồm 2 tòa tháp A & B cao 30 và 27 tầng, cung cấp 51 tầng căn hộ với 01 tầng hầm và 03 tầng dịch vụ thông nhau cùng nhiều tiện ích sống khác.",20.959997177124,105.798553466797,0,1376
"
        Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1120000000.0,65.0,2,2,7,6,2,126,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,0,1134
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1080000000.0,69.5,2,2,6,7,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án FLC Star Tower, Đường Quang Trung, Phường Phú La, Hà Đông, Hà Nội
    ",1600000000.0,76.0,2,2,5,8,2,106,"gồm 37 tầng,  4 tầng hầm và 2 tầng trung tâm thương mại",20.9625549316406,105.76525115966801,0,1376
"
        Sunshine Center, 16, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",4100000000.0,108.0,3,2,5,8,0,366,Tòa tháp 36 tầng (bao gồm 4 tầng hầm),21.03342628479,105.77883148193399,0,1538
"
        Dự án Anland Lake View, Đường An Khang, Phường Dương Nội, Hà Đông, Hà Nội
    ",2020000000.0,74.13,2,2,6,7,0,177,GĐ1 gồm 2 tháp A-B cao 34 tầng,20.9830436706543,105.757339477539,0,1376
"
        Dự án N01-T1 Ngoại Giao Đoàn, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội
    ",3800000000.0,95.0,3,2,3,4,1,14,"Gồm 27 tầng nổi, 3 tầng hầm",21.065750122070305,105.79821014404301,0,1038
"
        Dự án Sunshine Center, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",4100000000.0,110.0,3,2,3,4,0,366,Tòa tháp 36 tầng (bao gồm 4 tầng hầm),21.03342628479,105.77883148193399,0,1538
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1450000000.0,60.1,2,1,3,4,2,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,0,361
"
        C37 Bộ Công An - Bắc Hà Tower, 17, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.
    ",2360000000.0,95.0,3,2,3,4,2,153,"Gồm 2 tòa tháp A - B, cao 28 tầng",20.9968299865723,105.793838500977,0,1538
"
        C37 Bộ Công An - Bắc Hà Tower, 17, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội
    ",2830000000.0,115.0,3,2,3,4,1,153,"Gồm 2 tòa tháp A - B, cao 28 tầng",20.9968299865723,105.793838500977,0,1538
"
        Dự án Xuân Mai Complex, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội
    ",960000000.0,49.0,1,1,3,4,0,62,,20.9939575195313,105.78890991210899,0,1376
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1250000000.0,71.9,2,2,3,4,0,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",4800000000.0,127.8,2,2,8,5,2,1403,Gồm: 6 tòa,21.002666473388697,105.8154296875,0,1151
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1050000000.0,63.5,2,1,6,7,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án The Terra An Hưng, Phường La Khê, Hà Đông, Hà Nội
    ",2170000000.0,89.0,3,2,7,6,0,121,1328 căn hộ cao cấp và khu nhà ở thấp tầng với 166 căn liền kề,20.972412109375,105.761528015137,0,1376
"
        Dự án Sài Đồng, Phường Sài Đồng, Long Biên, Hà Nội
    ",2500000000.0,140.0,3,2,8,5,0,38,Gồm khu nhà ở thấp tầng và chung cư,21.0374660491943,105.907508850098,0,658
"
        Dự án Startup Tower, Đường Ngọc Đại, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.
    ",1970000000.0,95.0,3,2,7,6,1,1,"29 tầng (1 tầng hầm, 1 tầng bán hầm và 2 tầng thương mại)",20.9939002990723,105.76019287109399,0,1538
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội
    ",1350000000.0,43.0,1,1,7,6,2,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        Nhà ở xã hội @Home, 987, Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội
    ",1600000000.0,67.0,2,2,7,6,0,5,"Gồm 2 tòa nhà CT1, CT2",20.979932785034197,105.86463165283199,0,1134
"
        Dự án Luxury Park Views, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2700000000.0,64.0,2,2,5,8,2,1,,21.026187896728498,105.79099273681601,0,1034
"
        Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",2200000000.0,90.0,2,2,2,1,2,107,Gồm 5 toà nhà với 1478 căn hộ,20.9865188598633,105.78639984130899,0,1376
"
        Dự án Hà Nội Center Point, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2600000000.0,63.87,2,2,6,7,2,87,"Gồm 31 tầng, trong đó có 24 tầng căn hộ cao cấp và 7 tầng trung tâm thương mại",21.004817962646502,105.804672241211,0,1151
"
        Dự án Sài Đồng, Phường Phúc Đồng, Long Biên, Hà Nội
    ",2750000000.0,140.0,3,2,5,8,2,38,Gồm khu nhà ở thấp tầng và chung cư,21.0374660491943,105.907508850098,0,658
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3300000000.0,95.0,3,2,3,3,2,285,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,0,1034
"
        Dự án HH1 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",970000000.0,56.0,2,2,3,4,2,447,Gồm 3 tòa A - B - C cạnh nhau và cao 40 tầng,20.96473503112789,105.826362609863,0,1134
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1150000000.0,77.0,2,1,8,5,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Legend Tower 109 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",3350000000.0,72.5,2,2,7,6,2,40,Gồm 2 tòa nhà cao 30 tầng,20.9981651306152,105.80150604247999,0,1151
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",2390000000.0,60.0,2,1,7,6,2,285,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,0,1034
"
        Dự án GoldSeason, 66 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2370000000.0,66.0,2,2,7,6,1,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Cầu Giấy, Hà Nội
    ",1350000000.0,97.0,3,2,4,3,1,1,,21.0460559,105.79164640000002,0,1034
"
        Dự án Thăng Long Garden 250 Minh Khai, Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội
    ",2800000000.0,90.9,3,2,6,6,1,6,"Gồm 3 khối nhà A1 (25 tầng), A2 (19 tầng), A3 (25 tầng)",20.993942260742198,105.857109069824,0,864
"
        T-Place, số 30A, Phố Lý Thường Kiệt, Phường Hàng Bài, Hoàn Kiếm, Hà Nội
    ",19000000000.0,80.0,2,2,7,6,2,1,65 căn hộ,21.0222282409668,105.85427093505899,0,29
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4150000000.0,117.0,3,2,3,4,0,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,0,864
"
        Dự án Vinhomes Symphony Riverside, Phường Việt Hưng, Long Biên, Hà Nội
    ",4700000000.0,132.0,3,2,8,5,2,1403,,21.0461521148682,105.915649414063,0,658
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1540000000.0,100.0,3,2,7,6,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        T-Place, số 30A, Phố Lý Thường Kiệt, Phường Hàng Bài, Hoàn Kiếm, Hà Nội
    ",19000000000.0,85.0,2,2,7,6,2,1,65 căn hộ,21.0222282409668,105.85427093505899,0,29
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",7900000000.0,115.0,3,2,7,6,2,1,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.033269882202106,105.816703796387,0,255
"
        MHD Trung Văn, số 29, Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội.
    ",945000000.0,72.0,3,2,7,6,2,1,2 tháp cao 22-24 tầng,20.9919548034668,105.785102844238,0,1538
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",2970000000.0,89.0,3,2,7,6,2,286,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,0,1038
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4400000000.0,96.0,3,2,2,3,1,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án The One Residence - Gamuda Garden, Đường Pháp Vân, Phường Yên Sở, Hoàng Mai, Hà Nội
    ",1600000000.0,64.0,2,2,6,7,1,105,"Gồm 2 tòa nhà Nam và Bắc, cao 26 tầng, 2 tầng nổi đỗ xe và 24 tầng căn hộ",20.969203948974602,105.876914978027,0,1134
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1650000000.0,104.0,3,2,7,6,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Mon City - Hải Đăng City, số 5, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội.
    ",2200000000.0,67.0,2,2,7,6,2,48,Gồm 2 khu Mon Street (147 căn nhà phố thương mại) và Mon Home (2 tòa Mon A và Mon B cùng cao 30 tầng),21.035120010376,105.767433166504,0,1538
"
        Dự án Gamuda City, Phố Yên Duyên, Phường Yên Sở, Hoàng Mai, Hà Nội
    ",1770000000.0,64.0,2,2,7,6,2,105,Gồm 2 khu dân cư và 2 trung tâm thương mại cao cấp,20.9698810577393,105.871681213379,0,1134
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1450000000.0,60.1,2,1,6,7,3,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,0,361
"
        Dự án Nam Trung Yên, Đường Nguyễn Quốc Trị, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",1720000000.0,61.5,2,2,6,7,3,59,Gồm 18 tòa nhà cao tầng,21.0141487121582,105.78872680664101,0,1034
"
        Indochina Plaza, 241, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",9800000000.0,200.0,4,4,6,7,3,31,gồm 3 tòa,21.0360012054443,105.78246307372999,0,1034
"
        Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2700000000.0,76.6,2,2,7,6,3,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Indochina Plaza, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",4200000000.0,93.0,3,2,7,6,3,31,gồm 3 tòa,21.0360012054443,105.78246307372999,0,1034
"
        Dự án Căn hộ Thông tấn xã, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1850000000.0,75.0,2,2,7,6,1,82,"3 toà chung cư CT1A, CT1B và CT1C",20.976398468017603,105.814575195313,0,1134
"
        Dự án Vinhomes Smart City Đại Mỗ, Đường Đại lộ Thăng Long, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.
    ",1912000000.0,56.0,2,2,7,6,2,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        Dự án Làng Quốc tế Thăng Long, Đường Trần Đăng Ninh, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",3500000000.0,97.0,3,2,6,7,1,10,Tổ hợp toà nhà ở đa năng 28 tầng,21.0402507781982,105.791084289551,0,1034
"
        Vườn Xuân - 71 Nguyễn Chí Thanh, 71, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",3000000000.0,110.0,3,2,5,8,2,15,,21.024124145507802,105.811195373535,0,352
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4200000000.0,116.7,3,2,3,4,1,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,0,864
"
        Dự án ĐTM Dịch Vọng, Đường Thành Thái, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",2500000000.0,86.6,2,2,6,5,1,40,"Gồm nhà chung cư, biệt thự, liền kề",21.0292377471924,105.79385375976601,0,1034
"
        Dự án Legend Tower 109 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",3500000000.0,85.0,3,2,5,6,1,40,Gồm 2 tòa nhà cao 30 tầng,20.9981651306152,105.80150604247999,0,1151
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4100000000.0,106.0,3,2,5,8,2,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,0,864
"
        Đường Vọng Đức, Phường Hàng Bài, Hoàn Kiếm, Hà Nội
    ",3900000000.0,50.0,2,1,5,6,2,1,,21.0221939,105.8524936,0,29
"
        Dự án Goldmark City, 136 Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội
    ",2750000000.0,100.0,3,2,7,6,1,245,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,0,1038
"
        Dự án Legend Tower 109 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",3200000000.0,72.5,2,2,7,6,1,40,Gồm 2 tòa nhà cao 30 tầng,20.9981651306152,105.80150604247999,0,1151
"
        Dự án Chung cư Ban cơ yếu Chính phủ, Đường Lê Văn Lương, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội
    ",2600000000.0,100.0,3,2,8,5,1,37,4 tòa chung cư,20.993579864502,105.79821014404301,0,1151
"
        Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3000000000.0,115.0,2,2,7,6,1,35,,21.008365631103498,105.802909851074,0,1034
"
        Dự án 90 Nguyễn Tuân, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2300000000.0,71.22,2,2,7,6,1,82,"2 tòa tháp căn hộ cao 29 tầng, 87 nhà liền kề",20.9962978363037,105.805633544922,0,1151
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1320000000.0,77.0,2,2,8,5,1,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội
    ",4000000000.0,120.0,3,4,8,5,1,92,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,0,877
"
        Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội
    ",7100000000.0,154.0,3,0,4,3,1,92,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,0,877
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",870000000.0,64.0,2,2,6,7,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Ciputra Hà Nội, Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội
    ",4700000000.0,145.0,3,2,6,7,2,92,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,0,877
"
        Dự án Việt Đức Complex, Đường Khuất Duy Tiến, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2350000000.0,78.86,2,2,8,5,2,32,Gồm 2 tòa nhà  cao 23 tầng & 2 tòa nhà cao 27 tầng với 3 tầng hầm và 3 tầng văn phòng,20.9996452331543,105.799385070801,0,1151
"
        Dự án Athena Complex Pháp Vân, Đường Ngọc Hồi, Hoàng Mai, Hà Nội
    ",1520000000.0,69.0,2,2,8,5,1,1,1 tòa chung cư cao 27 tầng,20.9561653137207,105.843521118164,0,1134
"
        Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",7800000000.0,128.0,3,2,8,5,1,1403,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,0,352
"
        Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2850000000.0,70.0,2,2,7,6,1,47,"Gồm 3 tòa tháp 29 tầng, trong đó 1 tòa tháp tổ hợp khách sạn - văn phòng và 2 tòa tháp căn hộ",21.0209789276123,105.791061401367,0,1034
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1100000000.0,64.0,2,2,6,7,1,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Home City - Trung Kính Complex, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2500000000.0,71.0,2,2,6,7,1,121,"4 tòa tháp V1, V2, V3, V4 có chiều cao 25 – 30 tầng (1 tầng hầm)",21.0160980224609,105.79248809814501,0,1034
